time, Quad.Pos.Z, Quad.Est.Z, Quad.Vel.Z, Quad.Est.VZ
24.278286,-1.020391,-0.888782,-0.004280,-0.001446
24.283283,-1.020413,-0.888791,-0.004307,-0.001318
24.288280,-1.020435,-0.888796,-0.004641,-0.001479
24.293278,-1.020459,-0.888806,-0.004767,-0.001723
24.298275,-1.020483,-0.888813,-0.004910,-0.001891
24.303272,-1.020507,-0.888824,-0.004621,-0.001707
24.308270,-1.020529,-0.888831,-0.004324,-0.001500
24.313267,-1.020550,-0.888839,-0.004173,-0.001301
24.318264,-1.020571,-0.888845,-0.004150,-0.001399
24.323261,-1.020591,-0.888852,-0.003759,-0.000934
24.328259,-1.020609,-0.888856,-0.003619,-0.000818
24.333256,-1.020626,-0.888860,-0.003100,-0.000297
24.338253,-1.020640,-0.888861,-0.002732,0.000100
24.343250,-1.020653,-0.888859,-0.002574,0.000330
24.348248,-1.020666,-0.888858,-0.002553,0.000324
24.353245,-1.020677,-0.888855,-0.002323,0.000581
24.358242,-1.020688,-0.888853,-0.001925,0.000840
24.363239,-1.020696,-0.888847,-0.001413,0.001434
24.368237,-1.020702,-0.888840,-0.000882,0.001767
24.373234,-1.020705,-0.888829,-0.000669,0.002216
24.378231,-1.020709,-0.888820,-0.000994,0.001969
24.383228,-1.020716,-0.888809,-0.001442,0.001419
24.388226,-1.020725,-0.888804,-0.002011,0.000956
24.393223,-1.020735,-0.888799,-0.002110,0.000718
24.398220,-1.020745,-0.888796,-0.001907,0.000822
24.403217,-1.020756,-0.888791,-0.002214,0.000782
24.408215,-1.020769,-0.888788,-0.003100,0.000070
24.413212,-1.020787,-0.888790,-0.003911,-0.000882
24.418209,-1.020810,-0.888794,-0.004923,-0.001702
24.423206,-1.020836,-0.888806,-0.005560,-0.002568
24.428204,-1.020866,-0.888817,-0.006328,-0.003137
24.433201,-1.020901,-0.888838,-0.007362,-0.004272
24.438198,-1.020940,-0.888856,-0.008110,-0.004966
24.443195,-1.020983,-0.888887,-0.008612,-0.005621
24.448193,-1.021027,-0.888909,-0.009027,-0.005902
24.453190,-1.021073,-0.888946,-0.009407,-0.006417
24.458187,-1.021120,-0.888972,-0.009233,-0.006385
24.463184,-1.021165,-0.889010,-0.008780,-0.005998
24.468182,-1.021207,-0.889033,-0.008025,-0.005379
24.473179,-1.021244,-0.889064,-0.007029,-0.004314
24.478176,-1.021275,-0.889080,-0.005715,-0.003214
24.483173,-1.021301,-0.889097,-0.004610,-0.001918
24.488171,-1.021321,-0.889103,-0.003716,-0.001146
24.493168,-1.021338,-0.889108,-0.003056,-0.000277
24.498165,-1.021350,-0.889109,-0.002115,0.000540
24.503162,-1.021359,-0.889104,-0.001656,0.001183
24.508160,-1.021367,-0.889099,-0.001461,0.001499
24.513157,-1.021373,-0.889089,-0.001112,0.001833
24.518154,-1.021379,-0.889082,-0.001373,0.001928
24.523151,-1.021387,-0.889072,-0.001647,0.001436
24.528149,-1.021395,-0.889066,-0.001650,0.001435
24.533146,-1.021403,-0.889058,-0.001424,0.001587
24.538143,-1.021408,-0.889051,-0.000835,0.002061
24.543140,-1.021411,-0.889038,-0.000475,0.002498
24.548138,-1.021412,-0.889028,-0.000011,0.002781
24.553135,-1.021409,-0.889009,0.001053,0.003956
24.558132,-1.021402,-0.888992,0.001599,0.004520
24.563129,-1.021394,-0.888965,0.001714,0.004750
24.568127,-1.021385,-0.888946,0.001751,0.004855
24.573124,-1.021377,-0.888918,0.001304,0.004343
24.578121,-1.021372,-0.888901,0.000659,0.003851
24.583118,-1.021372,-0.888879,-0.000305,0.002828
24.588116,-1.021376,-0.888869,-0.001164,0.002049
24.593113,-1.021384,-0.888858,-0.001826,0.001196
24.598110,-1.021395,-0.888854,-0.002311,0.000730
24.603107,-1.021408,-0.888851,-0.002849,0.000105
24.608105,-1.021425,-0.888851,-0.004048,-0.000703
24.613102,-1.021449,-0.888858,-0.005250,-0.002208
24.618099,-1.021478,-0.888868,-0.006059,-0.002785
24.623096,-1.021510,-0.888887,-0.006664,-0.003616
24.628094,-1.021544,-0.888901,-0.006654,-0.003779
24.633091,-1.021575,-0.888923,-0.006043,-0.003173
24.638088,-1.021603,-0.888935,-0.005136,-0.002525
24.643085,-1.021625,-0.888947,-0.004120,-0.001244
24.648083,-1.021644,-0.888952,-0.003627,-0.000694
24.653080,-1.021662,-0.888955,-0.003628,-0.000579
24.658077,-1.021680,-0.888957,-0.003608,-0.000514
24.663074,-1.021697,-0.888960,-0.003184,-0.000141
24.668072,-1.021711,-0.888960,-0.002490,0.000500
24.673069,-1.021722,-0.888956,-0.002184,0.000985
24.678066,-1.021733,-0.888952,-0.002231,0.000822
24.683064,-1.021744,-0.888947,-0.001980,0.001122
24.688061,-1.021752,-0.888942,-0.001585,0.001548
24.693058,-1.021758,-0.888932,-0.000958,0.002173
24.698055,-1.021762,-0.888923,-0.000551,0.002491
24.703053,-1.021762,-0.888906,0.000294,0.003345
24.708050,-1.021758,-0.888892,0.001452,0.004260
24.713047,-1.021748,-0.888864,0.002025,0.005288
24.718044,-1.021738,-0.888843,0.002200,0.005460
24.723042,-1.021726,-0.888810,0.002396,0.005637
24.728039,-1.021713,-0.888787,0.002699,0.005886
24.733036,-1.021699,-0.888751,0.002843,0.006081
24.738033,-1.021684,-0.888726,0.002939,0.006158
24.743031,-1.021669,-0.888689,0.003198,0.006423
24.748028,-1.021652,-0.888663,0.003404,0.006599
24.753025,-1.021635,-0.888623,0.003722,0.006918
24.758022,-1.021613,-0.888595,0.004543,0.007572
24.763020,-1.021589,-0.888548,0.004898,0.008083
24.768017,-1.021564,-0.888515,0.005220,0.008379
24.773014,-1.021536,-0.888465,0.005652,0.008774
24.778011,-1.021507,-0.888429,0.005915,0.009032
24.783009,-1.021478,-0.888375,0.005993,0.009114
24.788006,-1.021447,-0.888339,0.005960,0.009210
24.793003,-1.021419,-0.888284,0.005536,0.008688
24.798000,-1.021392,-0.888250,0.005357,0.008418
24.802998,-1.021364,-0.888199,0.005666,0.008693
24.807995,-1.021336,-0.888164,0.005679,0.008721
24.812992,-1.021307,-0.888111,0.005800,0.008949
24.817989,-1.021278,-0.888075,0.005643,0.008818
24.822987,-1.021251,-0.888023,0.005388,0.008501
24.827984,-1.021224,-0.887989,0.005238,0.008412
24.832981,-1.021199,-0.887939,0.005103,0.008197
24.837978,-1.021172,-0.887906,0.005370,0.008393
24.842976,-1.021145,-0.887855,0.005364,0.008431
24.847973,-1.021119,-0.887822,0.005108,0.008287
24.852970,-1.021094,-0.887773,0.004769,0.007869
24.857967,-1.021071,-0.887741,0.004480,0.007666
24.862965,-1.021050,-0.887696,0.003950,0.007092
24.867962,-1.021033,-0.887669,0.002984,0.006391
24.872959,-1.021023,-0.887633,0.001574,0.004851
24.877956,-1.021019,-0.887615,0.000220,0.003704
24.882954,-1.021021,-0.887596,-0.000781,0.002397
24.887951,-1.021027,-0.887587,-0.001374,0.001840
24.892948,-1.021035,-0.887577,-0.001762,0.001341
24.897945,-1.021044,-0.887571,-0.001764,0.001275
24.902943,-1.021053,-0.887563,-0.001830,0.001299
24.907940,-1.021064,-0.887559,-0.002290,0.000941
24.912937,-1.021077,-0.887554,-0.002844,0.000463
24.917934,-1.021094,-0.887552,-0.003791,-0.000268
24.922932,-1.021115,-0.887556,-0.004479,-0.001089
24.927929,-1.021138,-0.887561,-0.004778,-0.001479
24.932926,-1.021162,-0.887570,-0.004704,-0.001438
24.937923,-1.021184,-0.887575,-0.004272,-0.001030
24.942921,-1.021204,-0.887580,-0.003588,-0.000303
24.947918,-1.021220,-0.887581,-0.002933,0.000146
24.952915,-1.021233,-0.887578,-0.002477,0.000835
24.957912,-1.021244,-0.887574,-0.002074,0.001135
24.962910,-1.021253,-0.887567,-0.001541,0.001710
24.967907,-1.021259,-0.887559,-0.001108,0.002027
24.972904,-1.021262,-0.887546,-0.000302,0.003006
24.977901,-1.021263,-0.887533,-0.000246,0.003094
24.982899,-1.021263,-0.887514,0.000091,0.003371
24.987896,-1.021261,-0.887500,0.000564,0.003756
24.992893,-1.021257,-0.887477,0.001017,0.004244
24.997890,-1.021249,-0.887459,0.002029,0.005165
25.002888,-1.021238,-0.887427,0.002404,0.005842
25.007885,-1.021224,-0.887403,0.002802,0.006135
25.012882,-1.021208,-0.887365,0.003583,0.006958
25.017879,-1.021188,-0.887336,0.004326,0.007741
25.022877,-1.021165,-0.887289,0.004554,0.008108
25.027874,-1.021142,-0.887257,0.004795,0.008096
25.032871,-1.021117,-0.887206,0.005138,0.008670
25.037868,-1.021093,-0.887172,0.004344,0.008210
25.042866,-1.021074,-0.887125,0.003477,0.007094
25.047863,-1.021058,-0.887097,0.002971,0.006772
25.052860,-1.021045,-0.887058,0.002393,0.005967
25.057858,-1.021034,-0.887035,0.002031,0.005737
25.062855,-1.021026,-0.887002,0.001376,0.004998
25.067852,-1.021020,-0.886983,0.001157,0.004673
25.072849,-1.021013,-0.886954,0.001607,0.005111
25.077847,-1.021004,-0.886933,0.002083,0.005423
25.082844,-1.020991,-0.886899,0.002881,0.006208
25.087841,-1.020974,-0.886873,0.003753,0.006926
25.092838,-1.020953,-0.886830,0.004383,0.007732
25.097836,-1.020929,-0.886799,0.005290,0.008342
25.102833,-1.020899,-0.886746,0.006507,0.009737
25.107830,-1.020863,-0.886706,0.007502,0.010599
25.112827,-1.020824,-0.886640,0.007930,0.011248
25.117825,-1.020784,-0.886595,0.007999,0.011366
25.122822,-1.020744,-0.886527,0.008112,0.011395
25.127819,-1.020702,-0.886481,0.008412,0.011608
25.132816,-1.020660,-0.886411,0.008663,0.011873
25.137814,-1.020616,-0.886363,0.008661,0.011872
25.142811,-1.020572,-0.886292,0.008946,0.012111
25.147808,-1.020527,-0.886243,0.009156,0.012269
25.152805,-1.020481,-0.886169,0.009045,0.012329
25.157803,-1.020437,-0.886120,0.008663,0.011942
25.162800,-1.020394,-0.886049,0.008534,0.011760
25.167797,-1.020351,-0.886002,0.008702,0.011780
25.172794,-1.020307,-0.885930,0.009015,0.012114
25.177792,-1.020260,-0.885882,0.009542,0.012443
25.182789,-1.020211,-0.885806,0.010065,0.013126
25.187786,-1.020158,-0.885752,0.010979,0.013828
25.192783,-1.020100,-0.885667,0.012018,0.015108
25.197781,-1.020038,-0.885606,0.012554,0.015553
25.202778,-1.019974,-0.885512,0.012844,0.015954
25.207775,-1.019910,-0.885448,0.012864,0.015948
25.212772,-1.019846,-0.885352,0.012723,0.015856
25.217770,-1.019783,-0.885289,0.012466,0.015549
25.222767,-1.019721,-0.885196,0.012514,0.015529
25.227764,-1.019659,-0.885134,0.012305,0.015477
25.232761,-1.019598,-0.885041,0.011983,0.015069
25.237759,-1.019539,-0.884981,0.011721,0.014821
25.242756,-1.019481,-0.884893,0.011469,0.014543
25.247753,-1.019425,-0.884835,0.011066,0.014340
25.252750,-1.019371,-0.884751,0.010592,0.013660
25.257748,-1.019319,-0.884696,0.010336,0.013546
25.262745,-1.019270,-0.884616,0.009464,0.012692
25.267742,-1.019224,-0.884566,0.009064,0.012401
25.272739,-1.019180,-0.884493,0.008405,0.011675
25.277737,-1.019140,-0.884447,0.007658,0.011131
25.282734,-1.019106,-0.884382,0.006447,0.009709
25.287731,-1.019077,-0.884344,0.005328,0.008792
25.292728,-1.019052,-0.884294,0.004444,0.007702
25.297726,-1.019033,-0.884264,0.003604,0.007119
25.302723,-1.019016,-0.884223,0.003166,0.006434
25.307720,-1.019001,-0.884197,0.002939,0.006257
25.312717,-1.018988,-0.884161,0.002184,0.005551
25.317715,-1.018981,-0.884140,0.000774,0.004371
25.322712,-1.018981,-0.884116,-0.000260,0.003115
25.327709,-1.018985,-0.884104,-0.001026,0.002500
25.332706,-1.018991,-0.884090,-0.001127,0.002294
25.337704,-1.018996,-0.884081,-0.001068,0.002323
25.342701,-1.019001,-0.884067,-0.000907,0.002612
25.347698,-1.019006,-0.884056,-0.001192,0.002403
25.352695,-1.019013,-0.884043,-0.001376,0.002131
25.357693,-1.019020,-0.884034,-0.001591,0.002080
25.362690,-1.019029,-0.884022,-0.001948,0.001577
25.367687,-1.019040,-0.884017,-0.002656,0.001147
25.372684,-1.019056,-0.884012,-0.003367,0.000151
25.377682,-1.019073,-0.884012,-0.003642,-0.000103
25.382679,-1.019092,-0.884013,-0.003698,-0.000085
25.387676,-1.019112,-0.884013,-0.004217,-0.000432
25.392673,-1.019134,-0.884017,-0.004891,-0.001155
25.397671,-1.019162,-0.884023,-0.005800,-0.001956
25.402668,-1.019192,-0.884036,-0.006153,-0.002549
25.407665,-1.019223,-0.884046,-0.006158,-0.002493
25.412663,-1.019254,-0.884062,-0.006458,-0.002838
25.417660,-1.019287,-0.884073,-0.006708,-0.002946
25.422657,-1.019320,-0.884092,-0.006609,-0.003051
25.427654,-1.019351,-0.884103,-0.005994,-0.002453
25.432652,-1.019381,-0.884117,-0.005949,-0.002266
25.437649,-1.019411,-0.884126,-0.005935,-0.002214
25.442646,-1.019442,-0.884140,-0.006181,-0.002535
25.447643,-1.019473,-0.884150,-0.006240,-0.002486
25.452641,-1.019504,-0.884165,-0.006369,-0.002635
25.457638,-1.019537,-0.884176,-0.006812,-0.003073
25.462635,-1.019573,-0.884195,-0.007319,-0.003670
25.467632,-1.019611,-0.884210,-0.007784,-0.004110
25.472630,-1.019650,-0.884236,-0.007950,-0.004327
25.477627,-1.019689,-0.884253,-0.007727,-0.004063
25.482624,-1.019728,-0.884277,-0.007551,-0.003881
25.487621,-1.019764,-0.884292,-0.006982,-0.003513
25.492619,-1.019797,-0.884311,-0.006257,-0.002607
25.497616,-1.019824,-0.884321,-0.005065,-0.001617
25.502613,-1.019849,-0.884329,-0.005103,-0.001307
25.507610,-1.019876,-0.884334,-0.005353,-0.001563
25.512608,-1.019904,-0.884344,-0.005808,-0.002000
25.517605,-1.019934,-0.884352,-0.006351,-0.002424
25.522602,-1.019968,-0.884369,-0.007034,-0.003154
25.527599,-1.020005,-0.884382,-0.007419,-0.003534
25.532597,-1.020042,-0.884404,-0.007631,-0.003942
25.537594,-1.020079,-0.884419,-0.007177,-0.003718
25.542591,-1.020114,-0.884440,-0.006699,-0.003011
25.547588,-1.020146,-0.884451,-0.006362,-0.002702
25.552586,-1.020177,-0.884467,-0.006128,-0.002456
25.557583,-1.020207,-0.884477,-0.005708,-0.002149
25.562580,-1.020234,-0.884488,-0.005027,-0.001433
25.567577,-1.020254,-0.884493,-0.003516,-0.000270
25.572575,-1.020268,-0.884491,-0.002111,0.001508
25.577572,-1.020276,-0.884484,-0.001516,0.002039
25.582569,-1.020282,-0.884471,-0.000802,0.002916
25.587566,-1.020284,-0.884458,-0.000276,0.003403
25.592564,-1.020285,-0.884437,-0.000078,0.003699
25.597561,-1.020283,-0.884422,0.000683,0.004214
25.602558,-1.020277,-0.884394,0.001731,0.005563
25.607555,-1.020265,-0.884371,0.002517,0.006272
25.612553,-1.020252,-0.884332,0.002598,0.006635
25.617550,-1.020240,-0.884306,0.002197,0.006416
25.622547,-1.020230,-0.884268,0.001887,0.005946
25.627544,-1.020222,-0.884245,0.001442,0.005722
25.632542,-1.020218,-0.884212,0.000425,0.004526
25.637539,-1.020219,-0.884195,-0.000546,0.003711
25.642536,-1.020223,-0.884175,-0.001162,0.002851
25.647533,-1.020230,-0.884163,-0.001330,0.002699
25.652531,-1.020237,-0.884148,-0.001716,0.002277
25.657528,-1.020246,-0.884139,-0.001622,0.002262
25.662525,-1.020253,-0.884124,-0.001256,0.002702
25.667522,-1.020257,-0.884113,-0.000450,0.003203
25.672520,-1.020255,-0.884091,0.000814,0.004724
25.677517,-1.020249,-0.884071,0.001713,0.005478
25.682514,-1.020237,-0.884036,0.002824,0.006699
25.687511,-1.020218,-0.884008,0.004316,0.007884
25.692509,-1.020193,-0.883958,0.005415,0.009214
25.697506,-1.020164,-0.883921,0.006321,0.009879
25.702503,-1.020130,-0.883859,0.007028,0.010974
25.707500,-1.020093,-0.883815,0.007397,0.011307
25.712498,-1.020055,-0.883746,0.007747,0.011685
25.717495,-1.020016,-0.883699,0.008031,0.011937
25.722492,-1.019975,-0.883627,0.008160,0.012088
25.727489,-1.019935,-0.883579,0.007933,0.011810
25.732487,-1.019895,-0.883509,0.008159,0.011875
25.737484,-1.019854,-0.883461,0.008246,0.011977
25.742481,-1.019814,-0.883389,0.007645,0.011411
25.747478,-1.019777,-0.883344,0.007182,0.010954
25.752476,-1.019742,-0.883279,0.006987,0.010737
25.757473,-1.019708,-0.883236,0.006647,0.010499
25.762470,-1.019676,-0.883174,0.006168,0.009912
25.767467,-1.019649,-0.883136,0.004882,0.008916
25.772465,-1.019627,-0.883084,0.004099,0.007893
25.777462,-1.019609,-0.883054,0.003203,0.007203
25.782459,-1.019596,-0.883013,0.002420,0.006150
25.787457,-1.019585,-0.882988,0.002042,0.005833
25.792454,-1.019576,-0.882954,0.001585,0.005320
25.797451,-1.019569,-0.882934,0.001311,0.005012
25.802448,-1.019563,-0.882903,0.001458,0.005092
25.807446,-1.019555,-0.882883,0.001671,0.005294
25.812443,-1.019545,-0.882850,0.002150,0.005839
25.817440,-1.019533,-0.882827,0.002653,0.006245
25.822437,-1.019517,-0.882787,0.003475,0.007151
25.827435,-1.019498,-0.882758,0.004228,0.007718
25.832432,-1.019474,-0.882710,0.004879,0.008586
25.837429,-1.019448,-0.882675,0.005613,0.009187
25.842426,-1.019418,-0.882618,0.006340,0.010145
25.847424,-1.019387,-0.882578,0.006071,0.009961
25.852421,-1.019358,-0.882519,0.005593,0.009449
25.857418,-1.019331,-0.882481,0.005034,0.009062
25.862415,-1.019309,-0.882429,0.004157,0.008039
25.867413,-1.019290,-0.882397,0.003748,0.007724
25.872410,-1.019272,-0.882352,0.003276,0.007205
25.877407,-1.019258,-0.882323,0.002750,0.006820
25.882404,-1.019245,-0.882283,0.002455,0.006416
25.887402,-1.019233,-0.882258,0.002175,0.006134
25.892399,-1.019223,-0.882222,0.001840,0.005709
25.897396,-1.019215,-0.882200,0.001662,0.005401
25.902393,-1.019205,-0.882167,0.002281,0.005905
25.907391,-1.019192,-0.882143,0.002692,0.006367
25.912388,-1.019177,-0.882104,0.003267,0.006975
25.917385,-1.019159,-0.882076,0.004008,0.007524
25.922382,-1.019137,-0.882028,0.004428,0.008187
25.927380,-1.019114,-0.881995,0.004546,0.008465
25.932377,-1.019093,-0.881945,0.004202,0.008069
25.937374,-1.019073,-0.881913,0.003909,0.007786
25.942371,-1.019054,-0.881867,0.003845,0.007626
25.947369,-1.019034,-0.881836,0.004186,0.007788
25.952366,-1.019010,-0.881788,0.005008,0.008787
25.957363,-1.018984,-0.881753,0.005316,0.008991
25.962360,-1.018957,-0.881698,0.005598,0.009318
25.967358,-1.018929,-0.881660,0.005497,0.009184
25.972355,-1.018902,-0.881605,0.005614,0.009339
25.977352,-1.018874,-0.881568,0.005477,0.009293
25.982349,-1.018848,-0.881513,0.005028,0.008792
25.987347,-1.018824,-0.881478,0.004496,0.008394
25.992344,-1.018804,-0.881430,0.003732,0.007467
25.997341,-1.018787,-0.881400,0.003267,0.007067
26.002338,-1.018771,-0.881359,0.003179,0.006768
26.007336,-1.018755,-0.881332,0.003119,0.006887
26.012333,-1.018740,-0.881291,0.003146,0.006802
26.017330,-1.018724,-0.881264,0.003277,0.006904
26.022327,-1.018708,-0.881222,0.003011,0.006845
26.027325,-1.018694,-0.881195,0.002590,0.006509
26.032322,-1.018682,-0.881156,0.002437,0.006317
26.037319,-1.018670,-0.881131,0.002353,0.006276
26.042316,-1.018660,-0.881094,0.001834,0.005712
26.047314,-1.018651,-0.881071,0.001556,0.005432
26.052311,-1.018644,-0.881039,0.001242,0.005181
26.057308,-1.018639,-0.881019,0.001021,0.005124
26.062305,-1.018636,-0.880989,0.000268,0.004317
26.067303,-1.018636,-0.880972,-0.000363,0.003880
26.072300,-1.018640,-0.880951,-0.000936,0.003037
26.077297,-1.018646,-0.880939,-0.001437,0.002666
26.082294,-1.018655,-0.880925,-0.001925,0.002008
26.087292,-1.018666,-0.880917,-0.002454,0.001553
26.092289,-1.018679,-0.880909,-0.002440,0.001342
26.097286,-1.018690,-0.880903,-0.001851,0.001755
26.102283,-1.018697,-0.880891,-0.001324,0.002497
26.107281,-1.018703,-0.880881,-0.000971,0.002656
26.112278,-1.018708,-0.880864,-0.000931,0.002829
26.117275,-1.018713,-0.880853,-0.001071,0.002690
26.122272,-1.018719,-0.880837,-0.001231,0.002641
26.127270,-1.018726,-0.880826,-0.001451,0.002451
26.132267,-1.018734,-0.880813,-0.001955,0.001914
26.137264,-1.018746,-0.880805,-0.002528,0.001505
26.142262,-1.018759,-0.880798,-0.002760,0.000996
26.147259,-1.018772,-0.880794,-0.002593,0.001204
26.152256,-1.018786,-0.880786,-0.002807,0.001103
26.157253,-1.018799,-0.880782,-0.002527,0.001287
26.162251,-1.018810,-0.880774,-0.001927,0.001864
26.167248,-1.018818,-0.880766,-0.001313,0.002337
26.172245,-1.018822,-0.880750,-0.000444,0.003280
26.177242,-1.018821,-0.880736,0.000476,0.004168
26.182240,-1.018817,-0.880709,0.001101,0.004865
26.187237,-1.018810,-0.880689,0.001693,0.005335
26.192234,-1.018799,-0.880655,0.002683,0.006512
26.197231,-1.018782,-0.880628,0.003650,0.007298
26.202229,-1.018762,-0.880583,0.004136,0.008052
26.207226,-1.018741,-0.880550,0.004470,0.008270
26.212223,-1.018717,-0.880499,0.004937,0.008903
26.217220,-1.018691,-0.880463,0.005392,0.009292
26.222218,-1.018664,-0.880407,0.005420,0.009427
26.227215,-1.018636,-0.880370,0.005576,0.009470
26.232212,-1.018608,-0.880312,0.005701,0.009666
26.237209,-1.018579,-0.880274,0.006044,0.009826
26.242207,-1.018547,-0.880213,0.006483,0.010330
26.247204,-1.018514,-0.880172,0.006548,0.010472
26.252201,-1.018482,-0.880109,0.006415,0.010425
26.257198,-1.018451,-0.880068,0.006071,0.010106
26.262196,-1.018422,-0.880008,0.005774,0.009746
26.267193,-1.018392,-0.879969,0.005925,0.009796
26.272190,-1.018362,-0.879909,0.006277,0.010215
26.277187,-1.018330,-0.879868,0.006384,0.010354
26.282185,-1.018299,-0.879807,0.006074,0.010103
26.287182,-1.018269,-0.879766,0.005978,0.010094
26.292179,-1.018240,-0.879707,0.005612,0.009598
26.297176,-1.018214,-0.879669,0.005043,0.009049
26.302174,-1.018191,-0.879616,0.004433,0.008319
26.307171,-1.018169,-0.879583,0.004127,0.008175
26.312168,-1.018150,-0.879535,0.003479,0.007439
26.317165,-1.018134,-0.879506,0.003121,0.007199
26.322163,-1.018121,-0.879463,0.002443,0.006552
26.327160,-1.018110,-0.879438,0.001774,0.005916
26.332157,-1.018102,-0.879403,0.001588,0.005554
26.337154,-1.018095,-0.879381,0.001467,0.005455
26.342152,-1.018090,-0.879350,0.000752,0.004740
26.347149,-1.018089,-0.879331,-0.000301,0.003902
26.352146,-1.018093,-0.879310,-0.001338,0.002663
26.357143,-1.018103,-0.879301,-0.002183,0.001961
26.362141,-1.018115,-0.879291,-0.002668,0.001306
26.367138,-1.018130,-0.879286,-0.003232,0.000906
26.372135,-1.018148,-0.879282,-0.003603,0.000422
26.377132,-1.018165,-0.879280,-0.003325,0.000532
26.382130,-1.018179,-0.879275,-0.002385,0.001601
