time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
8.559829,2.378045,2.264168,-2.446154,-2.472626
8.564831,2.365761,2.249290,-2.463743,-2.493728
8.569833,2.353390,2.239301,-2.481279,-2.507674
8.574835,2.340931,2.224213,-2.498737,-2.528542
8.579837,2.328386,2.214085,-2.516021,-2.542319
8.584839,2.315754,2.198790,-2.533125,-2.562810
8.589841,2.303038,2.188525,-2.550123,-2.576343
8.594843,2.290236,2.173026,-2.567229,-2.596747
8.599845,2.277349,2.162626,-2.584225,-2.610297
8.604847,2.264377,2.146924,-2.600980,-2.630324
8.609849,2.251323,2.136389,-2.617675,-2.643596
8.614851,2.238185,2.120488,-2.634197,-2.663330
8.619853,2.224965,2.109822,-2.650511,-2.676294
8.624855,2.211664,2.093725,-2.666706,-2.695640
8.629857,2.198282,2.082930,-2.682806,-2.708434
8.634859,2.184819,2.066641,-2.698960,-2.727652
8.639861,2.171276,2.055717,-2.715073,-2.740473
8.644863,2.157652,2.039236,-2.731286,-2.759760
8.649865,2.143948,2.028184,-2.747304,-2.772521
8.654867,2.130163,2.011511,-2.763313,-2.791580
8.659869,2.116299,2.000332,-2.779155,-2.804188
8.664871,2.102356,1.983469,-2.794922,-2.822950
8.669873,2.088335,1.972165,-2.810471,-2.835328
8.674875,2.074236,1.955117,-2.825801,-2.853594
8.679877,2.060061,1.943690,-2.841068,-2.865714
8.684879,2.045810,1.926460,-2.856249,-2.883771
8.689881,2.031484,1.914913,-2.871255,-2.895707
8.694883,2.017083,1.897503,-2.886260,-2.913480
8.699885,2.002606,1.885837,-2.901548,-2.925549
8.704887,1.988052,1.868247,-2.916873,-2.943779
8.709889,1.973422,1.856460,-2.932099,-2.955842
8.714891,1.958716,1.838689,-2.947498,-2.974048
8.719893,1.943932,1.826780,-2.962929,-2.986276
8.724895,1.929071,1.808826,-2.978391,-3.004686
8.729897,1.914133,1.796795,-2.993779,-3.016922
8.734900,1.899118,1.778657,-3.008968,-3.035032
8.739902,1.884028,1.766505,-3.024118,-3.047018
8.744904,1.868862,1.748187,-3.039342,-3.065103
8.749906,1.853619,1.735914,-3.054672,-3.077189
8.754908,1.838300,1.717414,-3.070038,-3.095511
8.759910,1.822903,1.705020,-3.085397,-3.107673
8.764912,1.807430,1.686338,-3.100720,-3.125882
8.769914,1.791881,1.673822,-3.116118,-3.138050
8.774916,1.776254,1.654957,-3.131634,-3.156482
8.779918,1.760549,1.642318,-3.147022,-3.168674
8.784920,1.744768,1.623270,-3.162451,-3.187018
8.789922,1.728909,1.610510,-3.177737,-3.199146
8.794924,1.712975,1.591278,-3.193026,-3.217312
8.799926,1.696964,1.578397,-3.208306,-3.229441
8.804928,1.680877,1.558984,-3.223448,-3.247448
8.809930,1.664714,1.545982,-3.238567,-3.259431
8.814932,1.648477,1.526390,-3.253517,-3.277250
8.819934,1.632164,1.513270,-3.268455,-3.289053
8.824936,1.615777,1.493500,-3.283378,-3.306776
8.829938,1.599316,1.480261,-3.298303,-3.318563
8.834940,1.582779,1.460314,-3.313284,-3.336341
8.839942,1.566168,1.446957,-3.328313,-3.348217
8.844944,1.549481,1.426832,-3.343388,-3.366127
8.849946,1.532719,1.413355,-3.358501,-3.378073
8.854948,1.515881,1.393051,-3.373716,-3.396131
8.859950,1.498966,1.379454,-3.388965,-3.408247
8.864952,1.481977,1.358969,-3.403934,-3.426103
8.869954,1.464912,1.345252,-3.418865,-3.437976
8.874956,1.447773,1.324589,-3.433606,-3.455512
8.879958,1.430561,1.310756,-3.448380,-3.467194
8.884960,1.413275,1.289917,-3.463147,-3.484753
8.889962,1.395915,1.275967,-3.477753,-3.496370
8.894964,1.378483,1.254954,-3.492262,-3.513588
8.899966,1.360978,1.240888,-3.506659,-3.525017
8.904968,1.343402,1.219704,-3.521018,-3.542074
8.909970,1.325754,1.205525,-3.535290,-3.553375
8.914972,1.308035,1.184171,-3.549460,-3.570210
8.919974,1.290246,1.169879,-3.563534,-3.581372
8.924976,1.272386,1.148357,-3.577566,-3.598005
8.929978,1.254456,1.133954,-3.591572,-3.609071
8.934980,1.236456,1.112267,-3.605532,-3.625649
8.939982,1.218387,1.097753,-3.619535,-3.636746
8.944984,1.200247,1.075899,-3.633578,-3.653407
8.949986,1.182037,1.061275,-3.647515,-3.664459
8.954988,1.163758,1.039255,-3.661455,-3.680987
8.959991,1.145409,1.024520,-3.675193,-3.691888
8.964993,1.126992,1.002336,-3.688783,-3.708038
8.969995,1.108508,0.987493,-3.702163,-3.718640
8.974997,1.089957,0.965150,-3.715394,-3.734360
8.979999,1.071341,0.950202,-3.728656,-3.744839
8.985001,1.052658,0.927702,-3.741832,-3.760500
8.990003,1.033909,0.912649,-3.754902,-3.770834
8.995005,1.015096,0.889993,-3.767946,-3.786291
9.000007,0.996217,0.874838,-3.780930,-3.796563
9.005009,0.977273,0.852028,-3.793844,-3.811891
9.010011,0.958266,0.836770,-3.806739,-3.822100
9.015013,0.939194,0.813807,-3.819424,-3.837193
9.020015,0.920059,0.798448,-3.832122,-3.847265
9.025017,0.900860,0.775335,-3.844617,-3.862155
9.030019,0.881600,0.759876,-3.856963,-3.871988
9.035021,0.862279,0.736615,-3.869050,-3.886444
9.040023,0.842898,0.721060,-3.880729,-3.895791
9.045025,0.823461,0.697658,-3.891930,-3.909299
9.050027,0.803969,0.682012,-3.902562,-3.917881
9.055029,0.784426,0.658480,-3.912670,-3.930157
9.060031,0.764834,0.642752,-3.922145,-3.937871
9.065033,0.745196,0.619103,-3.930904,-3.948617
9.070035,0.725518,0.603301,-3.938822,-3.955144
9.075037,0.705802,0.579552,-3.945877,-3.963900
9.080039,0.686054,0.563692,-3.952029,-3.969043
9.085041,0.666278,0.539864,-3.957230,-3.975612
9.090043,0.646479,0.523957,-3.961457,-3.979236
9.095045,0.626661,0.500073,-3.964634,-3.983423
9.100047,0.606831,0.484137,-3.966805,-3.985404
9.105049,0.586994,0.460221,-3.967964,-3.987166
9.110051,0.567153,0.444271,-3.968090,-3.987518
9.115053,0.547315,0.420347,-3.967184,-3.986809
9.120055,0.527484,0.404401,-3.965257,-3.985518
9.125057,0.507667,0.380493,-3.962321,-3.982368
9.130059,0.487866,0.364567,-3.958398,-3.979487
9.135061,0.468089,0.340700,-3.953425,-3.973909
9.140063,0.448339,0.324809,-3.947441,-3.969372
9.145065,0.428622,0.301008,-3.940551,-3.961451
9.150067,0.408943,0.285168,-3.932704,-3.955426
9.155069,0.389306,0.261455,-3.923805,-3.945140
9.160071,0.369716,0.245682,-3.913880,-3.937459
9.165073,0.350179,0.222082,-3.902992,-3.924720
9.170075,0.330698,0.206393,-3.891280,-3.915600
9.175077,0.311279,0.182928,-3.878730,-3.900846
9.180079,0.291926,0.167335,-3.865354,-3.890332
9.185081,0.272641,0.144026,-3.851171,-3.873596
9.190084,0.253430,0.128543,-3.836123,-3.861744
9.195086,0.234297,0.105410,-3.820064,-3.842772
9.200088,0.215247,0.090052,-3.803276,-3.829544
9.205090,0.196282,0.067116,-3.785816,-3.808839
9.210092,0.177408,0.051895,-3.767473,-3.794344
9.215094,0.158627,0.029173,-3.748482,-3.771724
9.220096,0.139944,0.014102,-3.728691,-3.755989
9.225098,0.121361,-0.008386,-3.708381,-3.731734
9.230100,0.102882,-0.023296,-3.687377,-3.715008
9.235102,0.084510,-0.045535,-3.665916,-3.689360
9.240104,0.066246,-0.060275,-3.643968,-3.671835
9.245106,0.048093,-0.082253,-3.621383,-3.644895
9.250108,0.030055,-0.096814,-3.598260,-3.626455
9.255110,0.012135,-0.118516,-3.574816,-3.598320
9.260112,-0.005668,-0.132891,-3.551008,-3.579327
9.265114,-0.023351,-0.154309,-3.526953,-3.550391
9.270116,-0.040913,-0.168491,-3.502762,-3.530966
9.275118,-0.058354,-0.189618,-3.478181,-3.501509
9.280120,-0.075670,-0.203604,-3.453273,-3.481569
9.285122,-0.092860,-0.224433,-3.427865,-3.451040
9.290124,-0.109923,-0.238217,-3.402219,-3.430462
9.295126,-0.126856,-0.258737,-3.376225,-3.399190
9.300128,-0.143658,-0.272313,-3.349890,-3.378036
9.305130,-0.160328,-0.292517,-3.323432,-3.346051
9.310132,-0.176866,-0.305880,-3.297043,-3.324718
9.315134,-0.193273,-0.325765,-3.270772,-3.293002
9.320136,-0.209547,-0.338915,-3.244446,-3.271741
9.325138,-0.225692,-0.358483,-3.218460,-3.240220
9.330140,-0.241706,-0.371422,-3.192599,-3.219277
9.335142,-0.257592,-0.390676,-3.166927,-3.188253
9.340144,-0.273349,-0.403408,-3.141043,-3.167370
9.345146,-0.288977,-0.422350,-3.115354,-3.136213
9.350148,-0.304477,-0.434874,-3.089702,-3.115532
9.355150,-0.319848,-0.453505,-3.064107,-3.084520
9.360152,-0.335092,-0.465823,-3.038604,-3.063915
9.365154,-0.350209,-0.484145,-3.013267,-3.033217
9.370156,-0.365199,-0.496257,-2.987879,-3.012694
9.375158,-0.380064,-0.514272,-2.962831,-2.982280
9.380160,-0.394804,-0.526181,-2.938234,-2.962332
9.385162,-0.409422,-0.543896,-2.913898,-2.932779
9.390164,-0.423920,-0.555608,-2.890185,-2.913538
9.395166,-0.438300,-0.573032,-2.866696,-2.885031
9.400168,-0.452564,-0.584553,-2.843390,-2.866196
9.405170,-0.466711,-0.601694,-2.820187,-2.838040
9.410172,-0.480743,-0.613028,-2.797271,-2.819468
9.415174,-0.494662,-0.629889,-2.774792,-2.792092
9.420177,-0.508470,-0.641040,-2.752848,-2.774241
9.425179,-0.522169,-0.657633,-2.731238,-2.747976
9.430181,-0.535761,-0.668607,-2.709978,-2.730729
9.435183,-0.549248,-0.684940,-2.689180,-2.705308
9.440185,-0.562634,-0.695745,-2.669043,-2.688919
9.445187,-0.575920,-0.711830,-2.649509,-2.665045
9.450189,-0.589110,-0.722475,-2.630464,-2.649536
9.455191,-0.602206,-0.738326,-2.611750,-2.626745
9.460193,-0.615210,-0.748819,-2.593645,-2.611992
9.465195,-0.628125,-0.764447,-2.575985,-2.590436
9.470197,-0.640953,-0.774795,-2.558430,-2.576146
9.475199,-0.653693,-0.790209,-2.541414,-2.555321
9.480201,-0.666351,-0.800417,-2.524852,-2.541879
9.485203,-0.678926,-0.815629,-2.508652,-2.522123
9.490205,-0.691422,-0.825704,-2.492795,-2.509224
9.495207,-0.703839,-0.840721,-2.477213,-2.490193
9.500209,-0.716179,-0.850670,-2.462014,-2.477845
9.505211,-0.728444,-0.865500,-2.447052,-2.459580
9.510213,-0.740636,-0.875326,-2.432439,-2.447691
9.515215,-0.752755,-0.889977,-2.418060,-2.430156
9.520217,-0.764802,-0.899687,-2.403995,-2.418694
9.525219,-0.776781,-0.914165,-2.390409,-2.402058
9.530221,-0.788693,-0.923762,-2.377088,-2.391205
9.535223,-0.800540,-0.938078,-2.364060,-2.375304
9.540225,-0.812321,-0.947568,-2.351237,-2.364847
9.545227,-0.824040,-0.961727,-2.338696,-2.349520
9.550229,-0.835697,-0.971115,-2.326521,-2.339592
9.555231,-0.847293,-0.985123,-2.314548,-2.324993
9.560233,-0.858831,-0.994413,-2.302804,-2.315434
9.565235,-0.870310,-1.008278,-2.291277,-2.301353
9.570237,-0.881732,-1.017474,-2.279946,-2.292140
9.575239,-0.893098,-1.031199,-2.268736,-2.278489
9.580241,-0.904409,-1.040304,-2.257621,-2.269478
9.585243,-0.915664,-1.053894,-2.246707,-2.256145
9.590245,-0.926865,-1.062910,-2.235930,-2.247400
9.595247,-0.938013,-1.076369,-2.225385,-2.234542
9.600249,-0.949109,-1.085298,-2.214998,-2.226098
9.605251,-0.960153,-1.098630,-2.204754,-2.213609
9.610253,-0.971147,-1.107476,-2.194655,-2.205420
9.615255,-0.982090,-1.120684,-2.184615,-2.193220
9.620257,-0.992983,-1.129449,-2.174659,-2.185117
9.625259,-1.003827,-1.142536,-2.164838,-2.173165
9.630261,-1.014622,-1.151220,-2.155111,-2.165287
9.635263,-1.025368,-1.164188,-2.145532,-2.153599
9.640265,-1.036067,-1.172795,-2.136027,-2.145915
9.645267,-1.046719,-1.185647,-2.126502,-2.134352
9.650270,-1.057323,-1.194177,-2.117026,-2.126701
9.655272,-1.067880,-1.206914,-2.107634,-2.115268
9.660274,-1.078390,-1.215368,-2.098207,-2.107633
9.665276,-1.088852,-1.227991,-2.088722,-2.096146
9.670278,-1.099267,-1.236367,-2.079192,-2.088456
9.675280,-1.109635,-1.248875,-2.069713,-2.076945
9.680282,-1.119955,-1.257175,-2.060208,-2.069261
9.685284,-1.130228,-1.269567,-2.050736,-2.057807
9.690286,-1.140453,-1.277791,-2.041295,-2.050160
9.695288,-1.150631,-1.290069,-2.031893,-2.038763
9.700290,-1.160763,-1.298217,-2.022645,-2.031277
9.705292,-1.170848,-1.310382,-2.013394,-2.020080
9.710294,-1.180888,-1.318455,-2.004204,-2.012637
9.715296,-1.190881,-1.330509,-1.995029,-2.001532
9.720298,-1.200829,-1.338507,-1.985873,-1.994110
9.725300,-1.210731,-1.350450,-1.976692,-1.983022
9.730302,-1.220587,-1.358375,-1.967435,-1.975572
9.735304,-1.230396,-1.370206,-1.958107,-1.964294
9.740306,-1.240158,-1.378055,-1.948794,-1.956761
9.745308,-1.249875,-1.389773,-1.939564,-1.945578
9.750310,-1.259545,-1.397548,-1.930278,-1.938097
9.755312,-1.269168,-1.409154,-1.920861,-1.926747
9.760314,-1.278744,-1.416853,-1.911452,-1.919144
9.765316,-1.288273,-1.428346,-1.902024,-1.907751
9.770318,-1.297755,-1.435969,-1.892618,-1.900170
9.775320,-1.307190,-1.447347,-1.883281,-1.888858
9.780322,-1.316578,-1.454895,-1.873886,-1.881262
9.785324,-1.325920,-1.466160,-1.864535,-1.869954
9.790326,-1.335214,-1.473632,-1.855102,-1.862359
9.795328,-1.344461,-1.484784,-1.845603,-1.850875
9.800330,-1.353660,-1.492180,-1.836089,-1.843227
9.805332,-1.362812,-1.503216,-1.826460,-1.831602
9.810334,-1.371915,-1.510534,-1.816715,-1.823790
9.815336,-1.380969,-1.521453,-1.806944,-1.811940
9.820338,-1.389975,-1.528693,-1.797240,-1.804094
9.825340,-1.398932,-1.539494,-1.787571,-1.792409
9.830342,-1.407841,-1.546656,-1.777885,-1.784610
9.835344,-1.416701,-1.557340,-1.768192,-1.772870
9.840346,-1.425513,-1.564424,-1.758592,-1.765113
9.845348,-1.434278,-1.574992,-1.748980,-1.753523
9.850350,-1.442994,-1.581998,-1.739323,-1.745719
9.855352,-1.451661,-1.592449,-1.729633,-1.734006
9.860354,-1.460280,-1.599377,-1.719904,-1.726144
9.865356,-1.468850,-1.609710,-1.710175,-1.714364
9.870358,-1.477372,-1.616560,-1.700477,-1.706543
9.875360,-1.485846,-1.626776,-1.690796,-1.694806
9.880363,-1.494271,-1.633547,-1.681127,-1.687009
9.885365,-1.502647,-1.643646,-1.671415,-1.675266
9.890367,-1.510975,-1.650339,-1.661642,-1.667402
9.895369,-1.519254,-1.660320,-1.651854,-1.655546
9.900371,-1.527484,-1.666934,-1.642190,-1.647708
9.905373,-1.535666,-1.676797,-1.632622,-1.636129
9.910375,-1.543800,-1.683334,-1.623083,-1.628384
9.915377,-1.551888,-1.693081,-1.613683,-1.616990
9.920379,-1.559928,-1.699542,-1.604315,-1.609431
9.925381,-1.567922,-1.709175,-1.595010,-1.598145
9.930383,-1.575869,-1.715561,-1.585667,-1.590632
9.935385,-1.583769,-1.725082,-1.576338,-1.579349
9.940387,-1.591623,-1.731392,-1.567062,-1.571850
9.945389,-1.599431,-1.740800,-1.557867,-1.560703
9.950391,-1.607193,-1.747036,-1.548737,-1.553314
9.955393,-1.614909,-1.756333,-1.539644,-1.542301
9.960395,-1.622580,-1.762495,-1.530545,-1.534937
9.965397,-1.630205,-1.771683,-1.521433,-1.523916
9.970399,-1.637786,-1.777771,-1.512504,-1.516676
9.975401,-1.645322,-1.786850,-1.503740,-1.506010
9.980403,-1.652815,-1.792867,-1.495011,-1.498963
9.985405,-1.660263,-1.801840,-1.486262,-1.488359
9.990407,-1.667669,-1.807786,-1.477640,-1.481364
9.995409,-1.675031,-1.816653,-1.469033,-1.470953
10.000411,-1.682351,-1.822530,-1.460390,-1.463962
10.005413,-1.689627,-1.831293,-1.451843,-1.453584
10.010415,-1.696861,-1.837101,-1.443390,-1.446740
10.015417,-1.704052,-1.845761,-1.434984,-1.436553
10.020419,-1.711202,-1.851500,-1.426558,-1.429735
10.025421,-1.718309,-1.860058,-1.418116,-1.419513
10.030423,-1.725375,-1.865729,-1.409734,-1.412728
10.035425,-1.732399,-1.874185,-1.401417,-1.402648
10.040427,-1.739381,-1.879789,-1.393235,-1.396021
10.045429,-1.746323,-1.888146,-1.385088,-1.386159
10.050431,-1.753224,-1.893684,-1.377041,-1.379641
10.055433,-1.760085,-1.901942,-1.369045,-1.369935
10.060435,-1.766907,-1.907416,-1.361023,-1.363457
10.065437,-1.773688,-1.915577,-1.353033,-1.353750
10.070439,-1.780429,-1.920986,-1.345128,-1.347354
10.075441,-1.787131,-1.929051,-1.337290,-1.337817
10.080443,-1.793794,-1.934396,-1.329576,-1.331547
10.085445,-1.800419,-1.942366,-1.321890,-1.322239
10.090447,-1.807006,-1.947649,-1.314226,-1.316020
10.095449,-1.813554,-1.955527,-1.306650,-1.306824
10.100451,-1.820065,-1.960748,-1.299078,-1.300699
10.105453,-1.826537,-1.968534,-1.291546,-1.291557
10.110456,-1.832973,-1.973694,-1.284032,-1.285475
10.115458,-1.839371,-1.981389,-1.276710,-1.276534
10.120460,-1.845732,-1.986489,-1.269413,-1.270609
10.125462,-1.852058,-1.994095,-1.262235,-1.261844
10.130464,-1.858348,-1.999137,-1.255183,-1.256094
10.135466,-1.864603,-2.006656,-1.248242,-1.247626
10.140468,-1.870823,-2.011641,-1.241292,-1.241965
10.145470,-1.877009,-2.019076,-1.234435,-1.233566
10.150472,-1.883161,-2.024005,-1.227690,-1.228046
10.155474,-1.889279,-2.031357,-1.220984,-1.219813
10.160476,-1.895364,-2.036231,-1.214311,-1.214347
10.165478,-1.901416,-2.043501,-1.207687,-1.206161
10.170480,-1.907435,-2.048320,-1.201115,-1.200731
10.175482,-1.913421,-2.055508,-1.194663,-1.192673
10.180484,-1.919375,-2.060273,-1.188303,-1.187368
10.185486,-1.925298,-2.067382,-1.181991,-1.179459
10.190488,-1.931189,-2.072094,-1.175765,-1.174231
10.195490,-1.937049,-2.079124,-1.169526,-1.166350
10.200492,-1.942878,-2.083784,-1.163234,-1.161033
10.205494,-1.948675,-2.090734,-1.156921,-1.152963
10.210496,-1.954441,-2.095340,-1.150688,-1.147630
10.215498,-1.960176,-2.102210,-1.144447,-1.139595
10.220500,-1.965879,-2.106763,-1.138189,-1.134194
10.225502,-1.971551,-2.113552,-1.131959,-1.126061
10.230504,-1.977193,-2.118051,-1.125783,-1.120669
10.235506,-1.982803,-2.124758,-1.119589,-1.112514
10.240508,-1.988382,-2.129203,-1.113404,-1.107065
10.245510,-1.993931,-2.135829,-1.107191,-1.098797
10.250512,-1.999448,-2.140218,-1.101009,-1.093265
10.255514,-2.004935,-2.146761,-1.094911,-1.085046
10.260516,-2.010391,-2.151096,-1.088836,-1.079576
10.265518,-2.015817,-2.157557,-1.082768,-1.071323
10.270520,-2.021213,-2.161837,-1.076721,-1.065829
10.275522,-2.026578,-2.168215,-1.070673,-1.057530
10.280524,-2.031914,-2.172440,-1.064637,-1.051979
10.285526,-2.037218,-2.178735,-1.058628,-1.043665
10.290528,-2.042493,-2.182904,-1.052710,-1.038168
10.295530,-2.047740,-2.189117,-1.046898,-1.030043
10.300532,-2.052956,-2.193232,-1.041055,-1.024616
10.305534,-2.058144,-2.199363,-1.035226,-1.016437
10.310536,-2.063303,-2.203423,-1.029418,-1.011001
10.315538,-2.068433,-2.209473,-1.023595,-1.002826
10.320540,-2.073533,-2.213479,-1.017896,-0.997460
10.325542,-2.078606,-2.219448,-1.012311,-0.989601
10.330544,-2.083651,-2.223401,-1.006770,-0.984402
10.335546,-2.088669,-2.229292,-1.001331,-0.976764
10.340549,-2.093659,-2.233194,-0.995915,-0.971715
10.345551,-2.098623,-2.239009,-0.990523,-0.964173
10.350553,-2.103559,-2.242861,-0.985169,-0.959225
10.355555,-2.108469,-2.248601,-0.979804,-0.951782
10.360557,-2.113352,-2.252403,-0.974467,-0.946880
10.365559,-2.118209,-2.258070,-0.969165,-0.939600
10.370561,-2.123039,-2.261824,-0.963894,-0.934794
10.375563,-2.127842,-2.267418,-0.958645,-0.927652
10.380565,-2.132620,-2.271124,-0.953505,-0.922997
10.385567,-2.137372,-2.276649,-0.948413,-0.916131
10.390569,-2.142099,-2.280308,-0.943394,-0.911643
10.395571,-2.146801,-2.285765,-0.938421,-0.904997
10.400573,-2.151479,-2.289381,-0.933525,-0.900661
10.405575,-2.156132,-2.294771,-0.928653,-0.894218
10.410577,-2.160761,-2.298344,-0.923813,-0.889972
10.415579,-2.165366,-2.303671,-0.918989,-0.883659
10.420581,-2.169946,-2.307202,-0.914160,-0.879460
10.425583,-2.174502,-2.312466,-0.909344,-0.873201
10.430585,-2.179034,-2.315954,-0.904618,-0.869097
10.435587,-2.183543,-2.321157,-0.899981,-0.863096
10.440589,-2.188030,-2.324606,-0.895385,-0.859145
10.445591,-2.192493,-2.329749,-0.890771,-0.853234
10.450593,-2.196933,-2.333158,-0.886145,-0.849289
10.455595,-2.201349,-2.338242,-0.881548,-0.843414
10.460597,-2.205744,-2.341611,-0.877008,-0.839544
10.465599,-2.210115,-2.346637,-0.872516,-0.833829
10.470601,-2.214464,-2.349969,-0.868050,-0.830047
10.475603,-2.218791,-2.354938,-0.863592,-0.824409
10.480605,-2.223096,-2.358232,-0.859164,-0.820677
10.485607,-2.227378,-2.363145,-0.854727,-0.815094
10.490609,-2.231639,-2.366402,-0.850316,-0.811386
10.495611,-2.235877,-2.371259,-0.845909,-0.805848
10.500613,-2.240093,-2.374479,-0.841508,-0.802174
10.505615,-2.244288,-2.379281,-0.837113,-0.796654
10.510617,-2.248460,-2.382463,-0.832738,-0.792988
10.515619,-2.252611,-2.387211,-0.828414,-0.787567
10.520621,-2.256740,-2.390357,-0.824157,-0.784007
10.525623,-2.260848,-2.395051,-0.819928,-0.778711
10.530625,-2.264935,-2.398162,-0.815699,-0.775186
10.535627,-2.269001,-2.402803,-0.811498,-0.769937
10.540629,-2.273046,-2.405879,-0.807317,-0.766448
10.545631,-2.277070,-2.410468,-0.803182,-0.761287
10.550633,-2.281074,-2.413509,-0.799066,-0.757871
10.555635,-2.285057,-2.418046,-0.794948,-0.752744
10.560637,-2.289019,-2.421054,-0.790834,-0.749334
10.565639,-2.292961,-2.425539,-0.786717,-0.744213
10.570642,-2.296882,-2.428513,-0.782607,-0.740799
10.575644,-2.300783,-2.432948,-0.778508,-0.735711
10.580646,-2.304663,-2.435887,-0.774445,-0.732339
10.585648,-2.308523,-2.440271,-0.770396,-0.727314
10.590650,-2.312363,-2.443177,-0.766330,-0.723945
10.595652,-2.316182,-2.447510,-0.762293,-0.718926
10.600654,-2.319982,-2.450383,-0.758263,-0.715584
10.605656,-2.323761,-2.454667,-0.754244,-0.710591
10.610658,-2.327520,-2.457506,-0.750265,-0.707289
10.615660,-2.331260,-2.461740,-0.746289,-0.702354
10.620662,-2.334980,-2.464546,-0.742321,-0.699066
